space_url,time_period_desc_fixed,price_type,total_price,venue_url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,tube_distance,max_seated,max_standing,max_seated_or_standing,min_area_per_person,area_in_m2,standing,dining,theatre,boardroom,classroom,cabaret,u_shaped,Dining_max,Theatre_max,Boardroom_max,Classroom_max,Cabaret_max,U-Shaped_max,supervenue,external_catering,in_house_kitchen,byo_alcohol,venue_provides_alcohol,alcohol_licence,extension_available,complimentary_water,complimentary_tea_and_coffee,Halal_menu,Kosher_menu,vegan_menu,gluten_free_menu,parking,Wi-Fi,Projector,Flipchart,Natural_light,Flatscreen_TV,Whiteboard,Conference_call_facilities,Air_conditioning,Storage_space,Accommodation_available,Own_music_allowed,Bring_your_own_DJ,PA_system_or_music_speakers_available,Wheelchair_accessible,Promoted_or_ticketed_events,Loud_music_or_events,Wedding_licence,Temporary_event_notices_(TENs)_available,Disabled_access_toilets,Ground_level,Lift_to_all_floors
https://www.tagvenue.com/rooms/london/1228/297-euston-road/chromium-room-5th-floor,Per day,hire fee,726.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,chromium room 5th floor,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,18,0,18,2.055555555555556,37.0,False,False,False,True,False,False,True,0.0,0.0,18.0,0.0,0.0,12.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1228/297-euston-road/chromium-room-5th-floor,Per evening,hire fee,606.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,chromium room 5th floor,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,18,0,18,2.055555555555556,37.0,False,False,False,True,False,False,True,0.0,0.0,18.0,0.0,0.0,12.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1228/297-euston-road/chromium-room-5th-floor,Per morning,hire fee,480.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,chromium room 5th floor,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,18,0,18,2.055555555555556,37.0,False,False,False,True,False,False,True,0.0,0.0,18.0,0.0,0.0,12.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1229/297-euston-road/vanadium-room-4th-floor,Per afternoon,hire fee,420.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,vanadium room 4th floor ,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,10,0,10,3.3,33.0,False,False,False,True,False,False,False,0.0,0.0,10.0,0.0,0.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1229/297-euston-road/vanadium-room-4th-floor,Per day,hire fee,600.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,vanadium room 4th floor ,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,10,0,10,3.3,33.0,False,False,False,True,False,False,False,0.0,0.0,10.0,0.0,0.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1229/297-euston-road/vanadium-room-4th-floor,Per evening,hire fee,456.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,vanadium room 4th floor ,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,10,0,10,3.3,33.0,False,False,False,True,False,False,False,0.0,0.0,10.0,0.0,0.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1229/297-euston-road/vanadium-room-4th-floor,Per morning,hire fee,420.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,vanadium room 4th floor ,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,10,0,10,3.3,33.0,False,False,False,True,False,False,False,0.0,0.0,10.0,0.0,0.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1230/297-euston-road/bessemer-suite,Per afternoon,hire fee,870.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,bessemer suite,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,100,100,100,1.16,116.0,True,True,True,True,True,True,False,90.0,100.0,40.0,40.0,60.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1230/297-euston-road/bessemer-suite,Per day,hire fee,1074.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,bessemer suite,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,100,100,100,1.16,116.0,True,True,True,True,True,True,False,90.0,100.0,40.0,40.0,60.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1230/297-euston-road/bessemer-suite,Per evening,hire fee,930.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,bessemer suite,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,100,100,100,1.16,116.0,True,True,True,True,True,True,False,90.0,100.0,40.0,40.0,60.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1230/297-euston-road/bessemer-suite,Per morning,hire fee,870.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,bessemer suite,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,100,100,100,1.16,116.0,True,True,True,True,True,True,False,90.0,100.0,40.0,40.0,60.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1231/297-euston-road/the-davy-mine,Per afternoon,hire fee,567.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,the davy mine,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,40,40,40,1.4,56.0,True,True,True,True,True,False,False,20.0,40.0,20.0,20.0,0.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1231/297-euston-road/the-davy-mine,Per day,hire fee,852.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,the davy mine,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,40,40,40,1.4,56.0,True,True,True,True,True,False,False,20.0,40.0,20.0,20.0,0.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1231/297-euston-road/the-davy-mine,Per evening,hire fee,792.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,the davy mine,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,40,40,40,1.4,56.0,True,True,True,True,True,False,False,20.0,40.0,20.0,20.0,0.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1231/297-euston-road/the-davy-mine,Per morning,hire fee,567.0,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,the davy mine,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station,150.0,40,40,40,1.4,56.0,True,True,True,True,True,False,False,20.0,40.0,20.0,20.0,0.0,0.0,True,External Catering From Approved List,True,BYO alcohol not allowed,True,22:00,extension not available,False,False,True,True,True,True,No Parking Available,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1235/event-space-ceme/the-atrium,Per day,hire fee,1830.0,https://www.tagvenue.com/venues/london/425/event-space-ceme,event space ceme,the atrium ,51.5186226,0.1710923,"Marsh Way, Rainham, London, RM13 8EU",,,400,750,750,0.7,525.0,True,True,True,True,True,True,True,350.0,400.0,100.0,250.0,350.0,80.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,1:00,extension available,True,False,True,True,True,True,Free Parking,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False
https://www.tagvenue.com/rooms/london/12351/trader-vics-london/tiki-room,Per evening,min. spend,1000.0,https://www.tagvenue.com/venues/london/5506/trader-vic-s-london,trader vic's london,tiki room,51.505694460654,-0.15006355941296,"Park Lane, 22, London, W1K 1BE",Hyde Park Corner Station,450.0,30,50,50,11.26,563.0,True,True,False,False,False,False,False,30.0,0.0,0.0,0.0,0.0,0.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,3:00,extension available,False,False,False,False,False,False,Free Parking,True,False,True,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/12355/trader-vics-london/marina-bar-area,Per evening,min. spend,1000.0,https://www.tagvenue.com/venues/london/5506/trader-vic-s-london,trader vic's london,marina bar area,51.505694460654,-0.15006355941296,"Park Lane, 22, London, W1K 1BE",Hyde Park Corner Station,450.0,40,70,70,6.614285714285714,463.0,True,True,False,False,False,False,False,40.0,0.0,0.0,0.0,0.0,0.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,3:00,extension available,False,False,False,False,False,False,Free Parking,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/12359/trader-vics-london/whole-venue,Per evening,min. spend,10000.0,https://www.tagvenue.com/venues/london/5506/trader-vic-s-london,trader vic's london,whole venue,51.505694460654,-0.15006355941296,"Park Lane, 22, London, W1K 1BE",Hyde Park Corner Station,450.0,180,300,300,1.4533333333333334,436.0,True,True,False,False,False,False,False,180.0,0.0,0.0,0.0,0.0,0.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,3:00,extension available,False,False,False,False,False,False,Free Parking,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/12366/flame-fire/function-room,Per afternoon,min. spend,500.0,https://www.tagvenue.com/venues/london/5696/flame-fire,flame & fire,function room,51.497915152081,-0.30555188655853,"South Ealing Road, 175, London, W5 4QP",South Ealing Station,450.0,100,120,120,0.6666666666666666,80.0,True,True,False,False,True,True,False,80.0,0.0,0.0,100.0,80.0,0.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,1:00,extension available,True,True,True,True,False,False,Free Parking,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,True,False
https://www.tagvenue.com/rooms/london/12366/flame-fire/function-room,Per evening,min. spend,500.0,https://www.tagvenue.com/venues/london/5696/flame-fire,flame & fire,function room,51.497915152081,-0.30555188655853,"South Ealing Road, 175, London, W5 4QP",South Ealing Station,450.0,100,120,120,0.6666666666666666,80.0,True,True,False,False,True,True,False,80.0,0.0,0.0,100.0,80.0,0.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,1:00,extension available,True,True,True,True,False,False,Free Parking,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,True,False
https://www.tagvenue.com/rooms/london/12367/flame-fire/vip-dining-room,Per evening,min. spend,200.0,https://www.tagvenue.com/venues/london/5696/flame-fire,flame & fire,vip dining room,51.497915152081,-0.30555188655853,"South Ealing Road, 175, London, W5 4QP",South Ealing Station,450.0,12,0,12,2.083333333333333,25.0,False,True,False,False,False,False,False,12.0,0.0,0.0,0.0,0.0,0.0,False,External Catering From Approved List,True,BYO alcohol not allowed,True,1:00,extension available,True,True,True,True,False,False,Free Parking,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1239/the-ampersand-hotel/the-games-room,Per afternoon,hire fee,700.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the games room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,26,50,50,1.08,54.0,True,True,True,True,True,False,True,20.0,26.0,20.0,24.0,0.0,24.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1239/the-ampersand-hotel/the-games-room,Per day,hire fee,850.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the games room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,26,50,50,1.08,54.0,True,True,True,True,True,False,True,20.0,26.0,20.0,24.0,0.0,24.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1239/the-ampersand-hotel/the-games-room,Per evening,hire fee,700.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the games room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,26,50,50,1.08,54.0,True,True,True,True,True,False,True,20.0,26.0,20.0,24.0,0.0,24.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1239/the-ampersand-hotel/the-games-room,Per evening,min. spend,900.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the games room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,26,50,50,1.08,54.0,True,True,True,True,True,False,True,20.0,26.0,20.0,24.0,0.0,24.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1239/the-ampersand-hotel/the-games-room,Per morning,hire fee,700.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the games room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,26,50,50,1.08,54.0,True,True,True,True,True,False,True,20.0,26.0,20.0,24.0,0.0,24.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/124/30-euston-square/g67,Per day,hire fee,350.0,https://www.tagvenue.com/venues/london/44/30-euston-square,30 euston square,g6.7,51.526416876556,-0.13370981598416,"30 Euston Square, Euston, London, NW1 2FB",Euston Square Station,200.0,32,40,40,1.125,45.0,True,False,True,True,True,False,False,0.0,32.0,18.0,15.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,1:00,extension available,True,True,True,True,True,True,Paid Parking,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/124/30-euston-square/g67,Per evening,hire fee,250.0,https://www.tagvenue.com/venues/london/44/30-euston-square,30 euston square,g6.7,51.526416876556,-0.13370981598416,"30 Euston Square, Euston, London, NW1 2FB",Euston Square Station,200.0,32,40,40,1.125,45.0,True,False,True,True,True,False,False,0.0,32.0,18.0,15.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,1:00,extension available,True,True,True,True,True,True,Paid Parking,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/1240/the-ampersand-hotel/the-library-room,Per afternoon,hire fee,550.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the library room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,20,35,35,1.0,35.0,True,True,True,True,True,False,True,17.0,20.0,12.0,12.0,0.0,13.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1240/the-ampersand-hotel/the-library-room,Per day,hire fee,700.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the library room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,20,35,35,1.0,35.0,True,True,True,True,True,False,True,17.0,20.0,12.0,12.0,0.0,13.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1240/the-ampersand-hotel/the-library-room,Per evening,hire fee,550.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the library room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,20,35,35,1.0,35.0,True,True,True,True,True,False,True,17.0,20.0,12.0,12.0,0.0,13.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1240/the-ampersand-hotel/the-library-room,Per evening,min. spend,650.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the library room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,20,35,35,1.0,35.0,True,True,True,True,True,False,True,17.0,20.0,12.0,12.0,0.0,13.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1240/the-ampersand-hotel/the-library-room,Per morning,hire fee,550.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the library room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,20,35,35,1.0,35.0,True,True,True,True,True,False,True,17.0,20.0,12.0,12.0,0.0,13.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/12401/3-hanover-square/whole-venue,Per evening,hire fee,4800.0,https://www.tagvenue.com/venues/london/4058/3-hanover-square,3 hanover square,whole venue,51.513656889835,-0.14295101165771,"Hanover Square, 3, London, W1S 1HD",Oxford Circus Station,200.0,120,420,420,0.9952380952380953,418.0,True,True,True,True,True,True,True,80.0,120.0,60.0,60.0,100.0,60.0,False,External Catering From Approved List,False,No Corkage fee,True,1:00,extension available,True,False,True,True,True,True,Free Parking,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,False,False,False
https://www.tagvenue.com/rooms/london/1241/the-ampersand-hotel/the-wine-room,Per day,hire fee,500.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the wine room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,10,0,10,2.3,23.0,False,True,False,True,False,False,False,10.0,0.0,10.0,0.0,0.0,0.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1241/the-ampersand-hotel/the-wine-room,Per evening,hire fee,400.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the wine room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,10,0,10,2.3,23.0,False,True,False,True,False,False,False,10.0,0.0,10.0,0.0,0.0,0.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/1241/the-ampersand-hotel/the-wine-room,Per evening,min. spend,400.0,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,the wine room,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station,150.0,10,0,10,2.3,23.0,False,True,False,True,False,False,False,10.0,0.0,10.0,0.0,0.0,0.0,False,No External Catering,True,No Corkage fee,True,0:00,extension not available,False,False,False,False,True,True,Free Parking,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
https://www.tagvenue.com/rooms/london/12455/the-sloane-club/the-hideaway,Per evening,min. spend,1500.0,https://www.tagvenue.com/venues/london/5288/the-sloane-club,the sloane club,the hideaway ,51.49044222594,-0.15707015991211,"52 Lower Sloane Street, London, SW1W 8BS",Sloane Square Station,250.0,0,60,60,0.8333333333333334,50.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,No External Catering,True,No Corkage fee,True,0:00,extension available,False,False,True,True,True,True,No Parking Available,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
https://www.tagvenue.com/rooms/london/12462/st-michaels-paternoster-royal/the-whittington-room,Per day,hire fee,500.0,https://www.tagvenue.com/venues/london/5743/st-michaels-paternoster-royal,st michaels paternoster royal,the whittington room,51.511166354495,-0.092214345932007,"College Hill, St Michael Paternoster Royal, London, EC4R 2RL",Cannon Street Station,150.0,50,70,70,1.1142857142857143,78.0,True,False,True,True,True,False,True,0.0,50.0,16.0,28.0,0.0,22.0,True,Any External Caterer - no fee - kitchen for guests,False,No Corkage fee,False,alcohol not available,alcohol not available,False,True,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,venue doesnt provide catering,No Parking Available,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/12480/odeon-covent-garden/screen-1,Per day,hire fee,1050.0,https://www.tagvenue.com/venues/london/5669/odeon-covent-garden,odeon covent garden,screen 1 ,51.51419938115,-0.12817606329918,"Shaftesbury Avenue, 135, London, WC2H 8AH",Tottenham Court Road Station,350.0,153,0,153,1.5947712418300657,244.0,False,False,True,False,False,False,False,0.0,153.0,0.0,0.0,0.0,0.0,False,External Catering From Approved List,False,BYO alcohol not allowed,True,23:00,extension not available,False,False,False,False,False,False,No Parking Available,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/12480/odeon-covent-garden/screen-1,Per day,min. spend,2000.0,https://www.tagvenue.com/venues/london/5669/odeon-covent-garden,odeon covent garden,screen 1 ,51.51419938115,-0.12817606329918,"Shaftesbury Avenue, 135, London, WC2H 8AH",Tottenham Court Road Station,350.0,153,0,153,1.5947712418300657,244.0,False,False,True,False,False,False,False,0.0,153.0,0.0,0.0,0.0,0.0,False,External Catering From Approved List,False,BYO alcohol not allowed,True,23:00,extension not available,False,False,False,False,False,False,No Parking Available,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/12487/the-kitchen-counter/unique-space-under-the-arches,Per day,hire fee,300.0,https://www.tagvenue.com/venues/london/5414/the-kitchen-counter,the kitchen counter,unique space under the arches,51.452980659625,-0.10152161121368,"Milkwood Road, 288, London, SE24 0EZ",,,40,40,40,2.325,93.0,True,True,True,True,True,True,True,30.0,40.0,30.0,40.0,30.0,30.0,True,Any External Caterer - no fee - kitchen for guests,True,No Corkage fee,False,alcohol not available,alcohol not available,False,False,False,False,True,True,No Parking Available,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/12487/the-kitchen-counter/unique-space-under-the-arches,Per evening,hire fee,250.0,https://www.tagvenue.com/venues/london/5414/the-kitchen-counter,the kitchen counter,unique space under the arches,51.452980659625,-0.10152161121368,"Milkwood Road, 288, London, SE24 0EZ",,,40,40,40,2.325,93.0,True,True,True,True,True,True,True,30.0,40.0,30.0,40.0,30.0,30.0,True,Any External Caterer - no fee - kitchen for guests,True,No Corkage fee,False,alcohol not available,alcohol not available,False,False,False,False,True,True,No Parking Available,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False
https://www.tagvenue.com/rooms/london/12490/the-kings-head-members-club/the-boudoir,Per evening,min. spend,200.0,https://www.tagvenue.com/venues/london/680/the-king-s-head-members-club,the king's head members club,the boudoir,51.535404076853,-0.076999453967346,"257 Kingsland Road , Haggerston, London , E2 8AS",Haggerston Station,450.0,0,6,6,2.5,15.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,Any External Caterer - no fee - kitchen for guests,True,BYO alcohol not allowed,True,21:30,extension not available,False,False,True,True,True,False,No Parking Available,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
https://www.tagvenue.com/rooms/london/125/30-euston-square/g8-east-anglia,Per day,hire fee,350.0,https://www.tagvenue.com/venues/london/44/30-euston-square,30 euston square,g.8 - east anglia,51.526416876556,-0.13370981598416,"30 Euston Square, Euston, London, NW1 2FB",Euston Square Station,200.0,8,0,8,2.25,18.0,False,False,False,True,False,False,False,0.0,0.0,8.0,0.0,0.0,0.0,False,No External Catering,True,BYO alcohol not allowed,True,1:00,extension available,True,True,True,True,True,True,Paid Parking,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False
